text,label
economist,neutral
economists,neutral
economy,neutral
ecosystem,neutral
ecosystems,neutral
ecstasy,positive
ecuador,neutral
ecumenical,neutral
ed,neutral
eddie,neutral
eddy,neutral
eden,neutral
edgar,neutral
edge,neutral
edged,neutral
edges,neutral
edible,neutral
edict,neutral
edinburgh,neutral
edison,neutral
edit,neutral
edited,neutral
edith,neutral
editing,neutral
edition,neutral
editions,neutral
editor,neutral
editorial,neutral
editors,neutral
edmond,neutral
edmonton,neutral
edmund,neutral
edna,neutral
edo,neutral
edouard,neutral
eds,neutral
eduard,neutral
eduardo,neutral
educate,neutral
educated,positive
educating,neutral
education,neutral
educational,neutral
educator,neutral
educators,neutral
edward,neutral
edwards,neutral
edwin,neutral
ee,neutral
eel,neutral
eels,neutral
eerie,neutral
effect,neutral
effective,positive
effectively,positive
effectiveness,positive
effects,neutral
efficacy,neutral
efficiency,neutral
efficient,positive
efficiently,positive
effort,neutral
effortlessly,positive
efforts,neutral
egan,neutral
egg,neutral
eggs,neutral
ego,neutral
egypt,neutral
egyptian,neutral
egyptians,neutral
eh,neutral
eight,neutral
eighteen,neutral
eighteenth,neutral
eighth,neutral
eighties,neutral
eighty,neutral
eileen,neutral
ein,neutral
eine,neutral
einstein,neutral
eireann,neutral
eisenhower,neutral
either,neutral
ejected,neutral
ek,neutral
eki,neutral
el,neutral
elaborate,neutral
elaborated,neutral
elaine,neutral
elastic,neutral
elbow,neutral
elbows,neutral
elder,neutral
elderly,neutral
elders,neutral
eldest,neutral
eleanor,neutral
elect,neutral
elected,neutral
election,neutral
elections,neutral
elector,neutral
electoral,neutral
electorate,neutral
electors,neutral
electric,neutral
electrical,neutral
electrically,neutral
electricity,neutral
electrification,neutral
electrified,neutral
electro,neutral
electrode,neutral
electromagnetic,neutral
electron,neutral
electronic,neutral
electronically,neutral
electronics,neutral
electrons,neutral
elects,neutral
elegance,positive
elegant,positive
element,neutral
elemental,neutral
elementary,neutral
elements,neutral
elena,neutral
elephant,neutral
elephants,neutral
elevated,neutral
elevation,neutral
elevations,neutral
elevator,neutral
elevators,neutral
eleven,neutral
eleventh,neutral
elf,neutral
elgin,neutral
eli,neutral
elias,neutral
eligibility,neutral
eligible,neutral
elijah,neutral
eliminate,neutral
eliminated,neutral
eliminating,neutral
eliot,neutral
elisa,neutral
elisabeth,neutral
elise,neutral
elite,positive
elites,neutral
eliza,neutral
elizabeth,neutral
elk,neutral
ella,neutral
elle,neutral
ellen,neutral
ellie,neutral
ellington,neutral
elliot,neutral
elliott,neutral
elliptic,neutral
elliptical,neutral
ellis,neutral
ellison,neutral
elm,neutral
elmer,neutral
elongated,neutral
elsa,neutral
else,neutral
elsewhere,neutral
elsie,neutral
elton,neutral
elusive,neutral
elves,neutral
elvis,neutral
ely,neutral
em,neutral
email,neutral
emails,neutral
emancipation,neutral
emanuel,neutral
embankment,neutral
embark,neutral
embarked,neutral
embarrassed,neutral
embarrassing,negative
embarrassment,negative
embassy,neutral
embedded,neutral
emblem,neutral
embodied,neutral
embrace,neutral
embraced,neutral
embracing,neutral
embroidered,neutral
embroidery,neutral
embryo,neutral
emerald,neutral
emerge,neutral
emerged,neutral
emergence,neutral
emergencies,neutral
emerges,neutral
emerging,neutral
emeritus,neutral
emerson,neutral
emery,neutral
emi,neutral
emigrated,neutral
emigration,neutral
emil,neutral
emile,neutral
emilia,neutral
emilio,neutral
emily,neutral
eminent,positive
emir,neutral
emirates,neutral
emission,neutral
emissions,neutral
emitted,neutral
emma,neutral
emmanuel,neutral
emmett,neutral
emmy,neutral
emory,neutral
emotion,neutral
emotional,neutral
emotionally,neutral
emotions,neutral
empathy,positive
emperor,neutral
emperors,neutral
emphasis,neutral
emphasize,neutral
emphasized,neutral
emphasizes,neutral
emphasizing,neutral
empire,neutral
empires,neutral
empirical,neutral
employ,neutral
employed,neutral
employee,neutral
employees,neutral
employer,neutral
employers,neutral
employing,neutral
employment,neutral
employs,neutral
empowered,neutral
empowerment,positive
empress,neutral
emptied,neutral
emptiness,negative
empty,neutral
ems,neutral
en,neutral
enable,neutral
enabled,neutral
enables,neutral
enabling,neutral
enacted,neutral
enactment,neutral
enamel,neutral
enchanted,positive
encircled,neutral
enclave,neutral
enclosed,neutral
enclosure,neutral
encoded,neutral
encoding,neutral
encompass,neutral
encompassed,neutral
encompasses,neutral
encompassing,neutral
encore,neutral
encounter,neutral
encountered,neutral
encounters,neutral
encourage,positive
encouraged,neutral
encouragement,positive
encourages,neutral
encouraging,positive
encryption,neutral
encyclopedia,neutral
end,neutral
endangered,neutral
endeavor,neutral
endeavors,neutral
endeavour,neutral
ended,neutral
endelle,neutral
endemic,neutral
ending,neutral
endings,neutral
endless,neutral
endowed,neutral
endowment,neutral
ends,neutral
endurance,neutral
endure,neutral
endured,neutral
enduring,neutral
enemies,negative
enemy,negative
energies,neutral
energy,neutral
enfield,neutral
enforce,neutral
enforced,neutral
enforcement,neutral
enforcing,neutral
eng,neutral
engage,neutral
engaged,neutral
engagement,neutral
engagements,neutral
engages,neutral
engaging,positive
engine,neutral
engined,neutral
engineer,neutral
engineered,neutral
engineering,neutral
engineers,neutral
engines,neutral
england,neutral
english,neutral
englishman,neutral
engraved,neutral
engraver,neutral
engraving,neutral
engravings,neutral
engulfed,neutral
enhance,positive
enhanced,positive
enhancing,neutral
enigma,neutral
enjoy,positive
enjoyed,positive
enjoying,positive
enjoyment,positive
enjoys,positive
enlarged,neutral
enlist,neutral
enlisted,neutral
enoch,neutral
enormous,neutral
enraged,negative
enriched,neutral
enrico,neutral
enrique,neutral
enroll,neutral
enrolled,neutral
enrollment,neutral
ensemble,neutral
ensembles,neutral
ensign,neutral
enslaved,neutral
ensued,neutral
ensuing,neutral
ensure,neutral
ensured,neutral
ensures,neutral
ensuring,neutral
enter,neutral
entered,neutral
entering,neutral
enterprise,neutral
enterprises,neutral
enters,neutral
entertain,positive
entertained,neutral
entertainer,neutral
entertaining,positive
entertainment,neutral
enthusiasm,positive
enthusiast,positive
enthusiastic,positive
enthusiastically,positive
enthusiasts,neutral
entire,neutral
entirely,neutral
entirety,neutral
entities,neutral
entitled,neutral
entity,neutral
entourage,neutral
entrance,neutral
entrances,neutral
entrepreneur,neutral
entrepreneurs,neutral
entrepreneurship,neutral
entries,neutral
entropy,neutral
entrusted,neutral
entry,neutral
envelope,neutral
enveloped,neutral
environment,neutral
environmental,neutral
environmentally,neutral
environments,neutral
envisioned,neutral
envoy,neutral
envy,positive
enzo,neutral
enzyme,neutral
enzymes,neutral
ep,neutral
epa,neutral
epic,neutral
epilogue,neutral
episcopal,neutral
episode,neutral
episodes,neutral
epithet,neutral
epoch,neutral
eponymous,neutral
eps,neutral
epsilon,neutral
epstein,neutral
equal,neutral
equality,neutral
equally,neutral
equals,neutral
equation,neutral
equations,neutral
equator,neutral
equatorial,neutral
equestrian,neutral
equilibrium,neutral
equipment,neutral
equipped,neutral
equity,neutral
equivalence,neutral
equivalent,neutral
er,neutral
era,neutral
eras,neutral
erased,neutral
erasmus,neutral
erebidae,neutral
erect,neutral
erected,neutral
erection,neutral
eric,neutral
erica,neutral
erich,neutral
erie,neutral
erik,neutral
erika,neutral
erin,neutral
eritrea,neutral
ernest,neutral
ernesto,neutral
ernie,neutral
ernst,neutral
eroded,neutral
erotic,neutral
erroneously,negative
erskine,neutral
erupted,neutral
eruption,neutral
erwin,neutral
es,neutral
esa,neutral
escalated,neutral
escape,neutral
escaped,neutral
escapes,neutral
escaping,neutral
escort,neutral
escorted,neutral
escorting,neutral
escorts,neutral
espana,neutral
especially,neutral
espionage,neutral
espn,neutral
esq,neutral
essay,neutral
essays,neutral
essen,neutral
essence,neutral
essendon,neutral
essential,neutral
essentially,neutral
essex,neutral
est,neutral
establish,neutral
established,neutral
establishes,neutral
establishing,neutral
establishment,neutral
establishments,neutral
estadio,neutral
estate,neutral
estates,neutral
este,neutral
esteem,neutral
esther,neutral
estimate,neutral
estimated,neutral
estimates,neutral
estimation,neutral
estonia,neutral
estonian,neutral
estrada,neutral
estuary,neutral
et,neutral
eta,neutral
etat,neutral
etc,neutral
etched,neutral
eternal,neutral
eternity,neutral
ethan,neutral
ethanol,neutral
ethel,neutral
ether,neutral
ethernet,neutral
ethical,positive
ethics,neutral
ethiopia,neutral
ethiopian,neutral
ethnic,neutral
ethnicity,neutral
etienne,neutral
eton,neutral
etudes,neutral
etymology,neutral
eu,neutral
eucalyptus,neutral
euclidean,neutral
eugen,neutral
eugene,neutral
eun,neutral
eurasian,neutral
eureka,neutral
euro,neutral
euroleague,neutral
europa,neutral
europe,neutral
european,neutral
europeans,neutral
euros,neutral
eurovision,neutral
ev,neutral
eva,neutral
evacuate,neutral
evacuated,neutral
evacuation,neutral
evaluate,neutral
evaluated,neutral
evaluating,neutral
evaluation,neutral
evan,neutral
evangelical,neutral
evangelist,neutral
evans,neutral
eve,neutral
evelyn,neutral
even,neutral
evening,neutral
evenings,neutral
event,neutral
events,neutral
eventual,neutral
eventually,neutral
ever,neutral
everest,neutral
everett,neutral
evergreen,neutral
everton,neutral
every,neutral
everybody,neutral
everyday,neutral
everyone,neutral
everything,neutral
everywhere,neutral
evicted,neutral
evidence,neutral
evidenced,neutral
evident,neutral
evidently,neutral
evie,neutral
evil,negative
evolution,neutral
evolutionary,neutral
evolve,neutral
evolved,neutral
evolving,neutral
ewing,neutral
ex,neutral
exact,neutral
exactly,neutral
exaggerated,neutral
exam,neutral
examination,neutral
examinations,neutral
examine,neutral
examined,neutral
examiner,neutral
examines,neutral
examining,neutral
example,neutral
examples,neutral
exams,neutral
exasperated,negative
excavated,neutral
excavation,neutral
excavations,neutral
excelled,positive
excellence,positive
excellent,positive
except,neutral
exception,neutral
exceptionally,positive
exceptions,neutral
excerpt,neutral
excerpts,neutral
excess,neutral
exchange,neutral
exchanged,neutral
exchanges,neutral
exchanging,neutral
exchequer,neutral
excited,positive
excitement,positive
exciting,positive
exclaimed,neutral
exclude,neutral
excluded,neutral
excluding,neutral
exclusive,neutral
exclusively,neutral
excursion,neutral
excused,neutral
execute,neutral
executed,neutral
executing,neutral
execution,neutral
executions,neutral
executive,neutral
executives,neutral
exemplary,positive
exemplified,neutral
exempt,neutral
exemption,neutral
exercise,neutral
exercised,neutral
exercises,neutral
exercising,neutral
exeter,neutral
exhaled,neutral
exhibit,neutral
exhibited,neutral
exhibiting,neutral
exhibition,neutral
exhibitions,neutral
exhibits,neutral
exile,negative
exiled,neutral
exiles,neutral
exist,neutral
existed,neutral
existence,neutral
existent,neutral
existing,neutral
exists,neutral
exit,neutral
exited,neutral
exiting,neutral
exits,neutral
exodus,neutral
exotic,neutral
expand,neutral
expanded,neutral
expanding,neutral
expands,neutral
expanse,neutral
expansion,neutral
expect,neutral
expectation,neutral
expectations,neutral
expected,neutral
expecting,neutral
expects,neutral
expedition,neutral
expeditionary,neutral
expeditions,neutral
expelled,neutral
expenditure,neutral
expenditures,neutral
expense,neutral
expenses,neutral
experience,neutral
experienced,neutral
experiences,neutral
experiencing,neutral
experiment,neutral
experimental,neutral
experimentation,neutral
experimented,neutral
experimenting,neutral
experiments,neutral
expert,neutral
expertise,neutral
experts,neutral
explain,neutral
explained,neutral
explaining,neutral
explains,neutral
explanation,neutral
explanations,neutral
explicit,neutral
explicitly,neutral
exploded,neutral
explodes,neutral
exploding,neutral
exploited,neutral
exploits,neutral
exploration,neutral
explore,neutral
explored,neutral
explorer,neutral
explorers,neutral
explores,neutral
exploring,neutral
explosion,neutral
explosions,neutral
explosives,neutral
expo,neutral
exponential,neutral
export,neutral
exported,neutral
exports,neutral
expose,neutral
exposed,neutral
exposing,neutral
exposition,neutral
exposure,neutral
express,neutral
expressed,neutral
expresses,neutral
expressing,neutral
expression,neutral
expressions,neutral
expressive,neutral
expressway,neutral
expulsion,neutral
exquisite,positive
extant,neutral
extend,neutral
extended,neutral
extending,neutral
extends,neutral
extension,neutral
extensions,neutral
extensive,neutral
extensively,neutral
extent,neutral
exterior,neutral
external,neutral
externally,neutral
extinct,neutral
extinction,neutral
extinguished,neutral
extra,neutral
extract,neutral
extracted,neutral
extraction,neutral
extracts,neutral
extraordinary,positive
extras,neutral
extreme,neutral
extremely,neutral
extremes,neutral
eye,neutral
eyebrow,neutral
eyebrows,neutral
eyed,neutral
eyeing,neutral
eyelashes,neutral
eyelids,neutral
eyes,neutral
eyre,neutral
ezekiel,neutral
ezio,neutral
ezra,neutral
f,neutral
f1,neutral
fa,neutral
faa,neutral
faber,neutral
fabian,neutral
fabio,neutral
fable,neutral
fabric,neutral
fabricated,neutral
fabrics,neutral
fabulous,positive
facade,neutral
facades,neutral
face,neutral
facebook,neutral
faced,neutral
faces,neutral
facial,neutral
facilitate,positive
facilitated,neutral
facilitates,neutral
facilitating,neutral
facilities,neutral
facility,neutral
facing,neutral
fact,neutral
faction,neutral
factions,neutral
facto,neutral
factor,neutral
factories,neutral
factors,neutral
factory,neutral
facts,neutral
factual,neutral
faculties,neutral
faculty,neutral
fade,neutral
faded,neutral
fades,neutral
fading,neutral
fae,neutral
faerie,neutral
fai,neutral
fail,negative
failed,negative
failing,negative
fails,negative
failure,negative
failures,negative
faint,negative
faintly,neutral
fairbanks,neutral
fairchild,neutral
fairfax,neutral
fairfield,neutral
fairies,neutral
fairness,positive
fairs,neutral
fairy,neutral
faith,positive
faithful,positive
falcon,neutral
falcons,neutral
falkland,neutral
fallon,neutral
falsely,negative
fame,positive
famed,positive
familiar,neutral
familiarity,neutral
families,neutral
family,neutral
famine,negative
famous,positive
famously,positive
fan,neutral
fancy,positive
fang,neutral
fangs,neutral
fanny,neutral
fantasia,neutral
fantasies,neutral
fantastic,positive
fantasy,neutral
far,neutral
fare,neutral
fares,neutral
farewell,neutral
fargo,neutral
farm,neutral
farmer,neutral
farmers,neutral
farmhouse,neutral
farming,neutral
farmland,neutral
farms,neutral
farrell,neutral
farther,neutral
fascinated,neutral
fascinating,positive
fascination,positive
fashion,neutral
fashionable,positive
fashioned,neutral
faso,neutral
fastened,neutral
fatal,negative
fatalities,neutral
fatally,negative
fate,neutral
fated,neutral
fates,neutral
father,neutral
fathers,neutral
fatigue,negative
fatima,neutral
faulkner,neutral
fault,negative
faulty,negative
fauna,neutral
faust,neutral
faux,neutral
favor,positive
favorable,positive
favorably,neutral
favored,positive
favorite,positive
favorites,neutral
favors,neutral
favour,positive
favourable,neutral
favoured,neutral
favourite,neutral
favourites,neutral
fay,neutral
faye,neutral
fbi,neutral
fc,neutral
fcc,neutral
fda,neutral
fe,neutral
fear,negative
feared,neutral
fearful,negative
fearing,neutral
fearless,positive
fears,negative
feasibility,neutral
feast,neutral
feather,neutral
feathers,neutral
featherweight,neutral
feature,neutral
featured,neutral
features,neutral
featuring,neutral
feb,neutral
february,neutral
fed,neutral
federal,neutral
federally,neutral
federation,neutral
federer,neutral
federico,neutral
fee,neutral
feed,neutral
feedback,neutral
feeder,neutral
feeding,neutral
feeds,neutral
feel,neutral
feeling,neutral
feelings,neutral
feels,neutral
fees,neutral
feet,neutral
fei,neutral
fein,neutral
feldman,neutral
felicia,neutral
felicity,positive
felipe,neutral
felix,neutral
fellow,neutral
fellows,neutral
fellowship,neutral
fellowships,neutral
felony,neutral
felt,neutral
female,neutral
females,neutral
feminine,neutral
feminism,neutral
feminist,neutral
femme,neutral
fen,neutral
fence,neutral
fences,neutral
fencing,neutral
fender,neutral
feng,neutral
fenton,neutral
feral,neutral
ferdinand,neutral
fergus,neutral
ferguson,neutral
fern,neutral
fernandez,neutral
fernando,neutral
ferns,neutral
ferocious,neutral
ferrara,neutral
ferrari,neutral
ferreira,neutral
ferrer,neutral
ferries,neutral
ferris,neutral
ferry,neutral
fertility,neutral
fest,neutral
festival,neutral
festivals,neutral
fetal,neutral
fetch,neutral
feud,neutral
feudal,neutral
few,neutral
fewer,neutral
fey,neutral
ff,neutral
fi,neutral
fia,neutral
fiance,neutral
fiancee,neutral
fiat,neutral
fiba,neutral
fiber,neutral
fibers,neutral
fibre,neutral
fiddle,neutral
fide,neutral
field,neutral
fielded,neutral
fielder,neutral
fielding,neutral
fields,neutral
fierce,negative
fiercely,neutral
fiesta,neutral
fifa,neutral
fife,neutral
fifteen,neutral
fifteenth,neutral
fifth,neutral
fifties,neutral
fifty,neutral
fig,neutral
fight,neutral
fighter,neutral
fighters,neutral
fighting,neutral
fights,neutral
figurative,neutral
figure,neutral
figured,neutral
figures,neutral
figuring,neutral
fiji,neutral
file,neutral
filed,neutral
files,neutral
filing,neutral
filipino,neutral
filippo,neutral
fill,neutral
filled,neutral
filling,neutral
fills,neutral
filly,neutral
film,neutral
filmed,neutral
filmfare,neutral
filming,neutral
filmmaker,neutral
filmmakers,neutral
filmmaking,neutral
films,neutral
filter,neutral
filtered,neutral
filtering,neutral
filters,neutral
filthy,negative
fin,neutral
final,neutral
finale,neutral
finalist,neutral
finalists,neutral
finalized,neutral
finally,neutral
finals,neutral
finance,neutral
financed,neutral
finances,neutral
financial,neutral
financially,neutral
financing,neutral
finch,neutral
find,neutral
finding,neutral
findings,neutral
finds,neutral
fine,positive
fined,neutral
fines,neutral
finest,positive
finger,neutral
fingered,neutral
fingernails,neutral
fingerprints,neutral
fingers,neutral
fingertips,neutral
finish,neutral
finished,neutral
finishes,neutral
finishing,neutral
finite,neutral
finland,neutral
finley,neutral
finn,neutral
finnish,neutral
fins,neutral
fiona,neutral
fir,neutral
fire,neutral
firearm,neutral
firearms,neutral
fired,neutral
firefighters,neutral
fireplace,neutral
fires,neutral
fireworks,neutral
firing,neutral
firm,neutral
firmly,neutral
firms,neutral
first,neutral
firstly,neutral
firth,neutral
fis,neutral
fiscal,neutral
fischer,neutral
fish,neutral
fished,neutral
fisher,neutral
fisheries,neutral
fisherman,neutral
fishermen,neutral
fishery,neutral
fishes,neutral
fishing,neutral
fission,neutral
fisted,neutral
fists,neutral
fit,neutral
fitch,neutral
fitness,neutral
fits,neutral
fitted,neutral
fitting,neutral
fitz,neutral
fitzgerald,neutral
fitzpatrick,neutral
fitzroy,neutral
fivb,neutral
five,neutral
fix,neutral
fixed,neutral
fixing,neutral
fixture,neutral
fixtures,neutral
fjord,neutral
fk,neutral
fl,neutral
flag,neutral
flags,neutral
flagship,neutral
flame,neutral
flames,neutral
flaming,neutral
flanagan,neutral
flanders,neutral
flank,neutral
flanked,neutral
flanking,neutral
flanks,neutral
flap,neutral
flaps,neutral
flared,neutral
flash,neutral
flashback,neutral
flashbacks,neutral
flashed,neutral
flashes,neutral
flashing,neutral
flashlight,neutral
flat,neutral
flatly,neutral
flats,neutral
flattened,neutral
flavor,neutral
flavors,neutral
flavour,neutral
flaw,negative
flawed,negative
flawless,positive
flaws,negative
flea,neutral
fled,neutral
fledged,neutral
fledgling,neutral
fleeing,negative
flees,negative
fleet,neutral
fleets,neutral
fleetwood,neutral
fleming,neutral
flemish,neutral
flesh,neutral
fletcher,neutral
flew,neutral
flex,neutral
flexed,neutral
flexibility,positive
flick,neutral
flicked,neutral
flickered,neutral
flicking,neutral
flies,neutral
flight,neutral
flights,neutral
flinch,neutral
flinched,neutral
flinders,neutral
fling,neutral
flint,neutral
flip,neutral
flipped,neutral
flipping,neutral
flirt,negative
flirting,neutral
float,neutral
floated,neutral
floating,neutral
floats,neutral
flock,neutral
flood,neutral
flooded,neutral
flooding,neutral
floods,neutral
floor,neutral
floors,neutral
flop,neutral
flopped,neutral
floppy,neutral
flora,neutral
floral,neutral
florence,neutral
flores,neutral
florian,neutral
florida,neutral
flotilla,neutral
flour,neutral
flourish,positive
flourished,neutral
flourishing,positive
flow,neutral
flowed,neutral
flower,neutral
flowering,neutral
flowers,neutral
flowing,neutral
flown,neutral
flows,neutral
floyd,neutral
flu,neutral
fluctuations,neutral
fluffy,neutral
fluid,neutral
fluids,neutral
flung,neutral
fluorescent,neutral
flush,neutral
flushed,neutral
flushing,neutral
flute,neutral
flutes,neutral
fluttered,neutral
fluttering,neutral
flux,neutral
fly,neutral
flyer,neutral
flyers,neutral
flying,neutral
flynn,neutral
fm,neutral
foam,neutral
focal,neutral
focus,neutral
focused,neutral
focuses,neutral
focusing,neutral
fog,neutral
foil,neutral
fold,neutral
folded,neutral
folder,neutral
folding,neutral
folds,neutral
foley,neutral
foliage,neutral
folk,neutral
folklore,neutral
folks,neutral
follow,neutral
followed,neutral
follower,neutral
followers,neutral
following,neutral
follows,neutral
folly,neutral
font,neutral
fontaine,neutral
fontana,neutral
foo,neutral
food,neutral
foods,neutral
fool,negative
fooled,negative
foolish,negative
fools,neutral
foot,neutral
footage,neutral
football,neutral
footballer,neutral
footballers,neutral
footed,neutral
foothills,neutral
footing,neutral
footprint,neutral
footprints,neutral
footsteps,neutral
for,neutral
foraging,neutral
forbade,neutral
forbes,neutral
force,neutral
forced,neutral
forcefully,neutral
forces,neutral
forcibly,neutral
forcing,neutral
ford,neutral
fordham,neutral
fore,neutral
forearm,neutral
forearms,neutral
forecast,neutral
forefront,neutral
forehead,neutral
foreign,neutral
foreigner,neutral
foreigners,neutral
foreman,neutral
forensic,neutral
forerunner,neutral
forest,neutral
forested,neutral
forestry,neutral
forests,neutral
forever,neutral
forewings,neutral
foreword,neutral
forge,neutral
forget,neutral
forgetting,neutral
forgive,neutral
forgiven,neutral
forgiveness,neutral
forgot,neutral
forgotten,neutral
fork,neutral
forks,neutral
form,neutral
formal,neutral
formally,neutral
format,neutral
formation,neutral
formations,neutral
formats,neutral
formed,neutral
former,neutral
formerly,neutral
formidable,positive
forming,neutral
forms,neutral
formula,neutral
formulas,neutral
formulated,neutral
formulation,neutral
forrest,neutral
forster,neutral
forsyth,neutral
fort,neutral
forte,neutral
forth,neutral
forthcoming,neutral
fortification,neutral
fortifications,neutral
fortified,neutral
fortress,neutral
forts,neutral
fortunate,positive
fortunately,positive
fortunes,neutral
forty,neutral
forum,neutral
forums,neutral
forward,neutral
forwards,neutral
fossil,neutral
fossils,neutral
foster,neutral
fought,neutral
found,neutral
foundation,neutral
foundations,neutral
founded,neutral
founder,neutral
founders,neutral
founding,neutral
foundry,neutral
fountain,neutral
fountains,neutral
four,neutral
fourier,neutral
fours,neutral
fourteen,neutral
fourteenth,neutral
fourth,neutral
fowler,neutral
fox,neutral
foxes,neutral
foyer,neutral
fr,neutral
fra,neutral
fraction,neutral
fractured,neutral
fractures,neutral
fragile,negative
fragment,neutral
fragmentation,neutral
fragmented,negative
fragments,neutral
fragrance,neutral
frail,negative
frame,neutral
framed,neutral
frames,neutral
framework,neutral
framing,neutral
fran,neutral
francais,neutral
francaise,neutral
france,neutral
frances,neutral
francesca,neutral
francesco,neutral
franchise,neutral
franchises,neutral
francis,neutral
franciscan,neutral
francisco,neutral
franco,neutral
francois,neutral
francoise,neutral
francs,neutral
frank,neutral
frankenstein,neutral
frankfurt,neutral
frankie,neutral
frankish,neutral
franklin,neutral
frankly,neutral
franks,neutral
frantic,negative
frantically,negative
franz,neutral
fraser,neutral
fraud,negative
fraudulent,negative
fray,neutral
frazier,neutral
freaked,neutral
freaking,negative
freaks,negative
fred,neutral
freddie,neutral
freddy,neutral
frederic,neutral
frederick,neutral
fredrik,neutral
freeing,neutral
freelance,neutral
freely,neutral
freeman,neutral
freestyle,neutral
freeway,neutral
freiburg,neutral
freight,neutral
freighter,neutral
fremantle,neutral
fremont,neutral
french,neutral
frenchman,neutral
frenzy,negative
frequencies,neutral
frequency,neutral
frequent,neutral
frequented,neutral
frequently,neutral
fresco,neutral
frescoes,neutral
freshly,neutral
freshman,neutral
freshmen,neutral
freshwater,neutral
fresno,neutral
freud,neutral
frey,neutral
freyja,neutral
friar,neutral
friars,neutral
friday,neutral
fridays,neutral
fridge,neutral
friedman,neutral
friedrich,neutral
friend,neutral
friendly,positive
friends,neutral
friendship,neutral
friendships,neutral
fries,neutral
frigate,neutral
frigates,neutral
fright,negative
frightened,neutral
frightening,negative
fringe,neutral
fritz,neutral
frog,neutral
frogs,neutral
from,neutral
front,neutral
frontal,neutral
fronted,neutral
frontier,neutral
frontiers,neutral
frontman,neutral
fronts,neutral
frown,negative
frowned,neutral
frowning,neutral
frowns,neutral
frs,neutral
fruit,neutral
fruits,neutral
frustrated,negative
frustrating,negative
frustration,negative
fry,neutral
ft,neutral
fu,neutral
fuck,negative
fucked,neutral
fucking,negative
fuel,neutral
fueled,neutral
fuels,neutral
fuji,neutral
fujian,neutral
fukuoka,neutral
fulbright,neutral
fulfill,neutral
fulfilled,neutral
fulfilling,neutral
fulham,neutral
full,neutral
fullback,neutral
fuller,neutral
fully,neutral
fulton,neutral
fumbled,neutral
fun,positive
function,neutral
functional,neutral
functionality,neutral
functioned,neutral
functioning,neutral
functions,neutral
fund,neutral
fundamental,neutral
fundamentally,neutral
funded,neutral
funding,neutral
fundraiser,neutral
fundraising,neutral
funds,neutral
funeral,neutral
fungal,neutral
fungi,neutral
fungus,neutral
funk,neutral
funky,negative
funnel,neutral
funny,negative
fur,neutral
furious,negative
furiously,negative
furlongs,neutral
furnace,neutral
furnished,neutral
furnishings,neutral
furniture,neutral
furrowed,neutral
furry,neutral
further,neutral
furthermore,neutral
fury,negative
fuscous,neutral
fuse,neutral
fused,neutral
fuselage,neutral
fusiliers,neutral
fusion,neutral
fuss,negative
futile,negative
futsal,neutral
future,neutral
futures,neutral
fx,neutral
g,neutral
ga,neutral
gaa,neutral
gabby,neutral
gabe,neutral
gable,neutral
gabled,neutral
gables,neutral
gabon,neutral
gabriel,neutral
gabrielle,neutral
gaddafi,neutral
gael,neutral
gaelic,neutral
gag,neutral
gaga,neutral
gage,neutral
gail,neutral
gaines,neutral
gaius,neutral
gal,neutral
gala,neutral
galactic,neutral
galaxies,neutral
galaxy,neutral
gale,neutral
galen,neutral
galerie,neutral
galicia,neutral
galician,neutral
galilee,neutral
galileo,neutral
gallagher,neutral
gallant,positive
gallantry,neutral
galleries,neutral
gallery,neutral
galley,neutral
gallo,neutral
gallon,neutral
gallons,neutral
galloway,neutral
galveston,neutral
galway,neutral
gambia,neutral
gamble,neutral
gambling,neutral
game,neutral
gameplay,neutral
gamer,neutral
games,neutral
gaming,neutral
gamma,neutral
gan,neutral
gandhi,neutral
gang,neutral
ganga,neutral
gangs,neutral
gao,neutral
gap,neutral
gaped,neutral
gaping,neutral
gaps,neutral
garage,neutral
garcia,neutral
garde,neutral
garden,neutral
gardener,neutral
gardening,neutral
gardens,neutral
gardiner,neutral
gardner,neutral
gareth,neutral
garfield,neutral
garion,neutral
garland,neutral
garlic,neutral
garment,neutral
garments,neutral
garner,neutral
garnered,neutral
garrett,neutral
garrison,neutral
garry,neutral
garth,neutral
gary,neutral
gas,neutral
gases,neutral
gasoline,neutral
gasped,neutral
gasping,neutral
gasps,neutral
gaston,neutral
gastropod,neutral
gate,neutral
gates,neutral
gateway,neutral
gather,neutral
gathered,neutral
gathering,neutral
gatherings,neutral
gathers,neutral
gauge,neutral
gaul,neutral
gaulle,neutral
gaunt,neutral
gave,neutral
gavin,neutral
gay,neutral
gaza,neutral
gaze,neutral
gazed,neutral
gazes,neutral
gazette,neutral
gazing,neutral
gb,neutral
gdansk,neutral
gdp,neutral
ge,neutral
gear,neutral
gearbox,neutral
geared,neutral
gears,neutral
gee,neutral
geek,neutral
geelong,neutral
geese,neutral
gel,neutral
gemini,neutral
gemma,neutral
gen,neutral
gender,neutral
gene,neutral
genealogical,neutral
genealogy,neutral
genera,neutral
general,neutral
generalized,neutral
generally,neutral
generals,neutral
generate,neutral
generated,neutral
generates,neutral
generating,neutral
generation,neutral
generations,neutral
generator,neutral
generators,neutral
generic,neutral
generosity,positive
generous,positive
genes,neutral
genesis,neutral
genetic,neutral
genetically,neutral
genetics,neutral
geneva,neutral
genevieve,neutral
genie,neutral
genius,positive
genoa,neutral
genocide,negative
genome,neutral
genre,neutral
